seed,epsilon,noise_type,level,attack_success_rate,robustness_accuracy,accuracy,precision,recall,f1
49,0.1,phase_damping,L2,0.45808383233532934,0.572,0.572,0.5928571428571429,0.6240601503759399,0.608058608058608
49,0.1,phase_damping,L3,0.44011976047904194,0.584,0.584,0.6058394160583942,0.6240601503759399,0.6148148148148148
49,0.1,phase_damping,L4,0.44610778443113774,0.58,0.58,0.6052631578947368,0.6052631578947368,0.6052631578947368
49,0.1,readout,L1,0.47604790419161674,0.564,0.564,0.5857142857142857,0.6165413533834586,0.6007326007326007
49,0.1,readout,L2,0.47005988023952094,0.568,0.568,0.5892857142857143,0.6203007518796992,0.6043956043956044
49,0.1,readout,L3,0.46107784431137727,0.57,0.57,0.5894736842105263,0.631578947368421,0.6098003629764065
49,0.1,readout,L4,0.46107784431137727,0.574,0.574,0.5923344947735192,0.6390977443609023,0.6148282097649186
49,0.1,combined,L2,0.46107784431137727,0.57,0.57,0.592057761732852,0.6165413533834586,0.6040515653775322
49,0.15,none,L0,0.3772455089820359,0.578,0.578,0.6022304832713755,0.6090225563909775,0.6056074766355141
49,0.15,depolarizing,L1,0.3772455089820359,0.576,0.576,0.6022727272727273,0.5977443609022557,0.6
49,0.15,depolarizing,L2,0.38922155688622756,0.566,0.566,0.5953307392996109,0.575187969924812,0.5850860420650096
49,0.15,depolarizing,L3,0.39820359281437123,0.574,0.574,0.6081632653061224,0.5601503759398496,0.5831702544031311
49,0.15,depolarizing,L4,0.4491017964071856,0.544,0.544,0.5863636363636363,0.4849624060150376,0.5308641975308642
49,0.15,phase_damping,L1,0.37425149700598803,0.582,0.582,0.6067415730337079,0.6090225563909775,0.6078799249530957
49,0.15,phase_damping,L2,0.37425149700598803,0.578,0.578,0.6053639846743295,0.5939849624060151,0.5996204933586338
49,0.15,phase_damping,L3,0.3772455089820359,0.58,0.58,0.6085271317829457,0.5902255639097744,0.5992366412213741
49,0.15,phase_damping,L4,0.39520958083832336,0.57,0.57,0.6024096385542169,0.5639097744360902,0.5825242718446602
49,0.15,readout,L1,0.3772455089820359,0.584,0.584,0.6090225563909775,0.6090225563909775,0.6090225563909775
49,0.15,readout,L2,0.3772455089820359,0.582,0.582,0.6083650190114068,0.6015037593984962,0.6049149338374291
49,0.15,readout,L3,0.3772455089820359,0.572,0.572,0.6,0.5864661654135338,0.5931558935361216
49,0.15,readout,L4,0.38323353293413176,0.576,0.576,0.6030534351145038,0.5939849624060151,0.5984848484848485
49,0.15,combined,L2,0.37425149700598803,0.576,0.576,0.6038461538461538,0.5902255639097744,0.596958174904943
49,0.2,none,L0,0.40718562874251496,0.556,0.556,0.5846153846153846,0.5714285714285714,0.5779467680608364
49,0.2,depolarizing,L1,0.4041916167664671,0.556,0.556,0.5859375,0.5639097744360902,0.5747126436781609
49,0.2,depolarizing,L2,0.39820359281437123,0.56,0.56,0.5905511811023622,0.5639097744360902,0.5769230769230769
49,0.2,depolarizing,L3,0.4431137724550898,0.528,0.528,0.5657894736842105,0.4849624060150376,0.5222672064777328
49,0.2,depolarizing,L4,0.4820359281437126,0.52,0.52,0.5625,0.4398496240601504,0.4936708860759494
49,0.2,phase_damping,L1,0.40119760479041916,0.56,0.56,0.5884615384615385,0.575187969924812,0.5817490494296578
49,0.2,phase_damping,L2,0.39221556886227543,0.562,0.562,0.5907335907335908,0.575187969924812,0.5828571428571429
49,0.2,phase_damping,L3,0.39820359281437123,0.566,0.566,0.5983935742971888,0.5601503759398496,0.5786407766990291
49,0.2,phase_damping,L4,0.41916167664670656,0.55,0.55,0.5864978902953587,0.5225563909774437,0.5526838966202783
49,0.2,readout,L1,0.4101796407185629,0.554,0.554,0.5823754789272031,0.5714285714285714,0.5768500948766604
49,0.2,readout,L2,0.4101796407185629,0.554,0.554,0.5823754789272031,0.5714285714285714,0.5768500948766604
49,0.2,readout,L3,0.4041916167664671,0.55,0.55,0.5791505791505791,0.5639097744360902,0.5714285714285714
49,0.2,readout,L4,0.40119760479041916,0.548,0.548,0.578125,0.556390977443609,0.5670498084291188
49,0.2,combined,L2,0.39820359281437123,0.564,0.564,0.594488188976378,0.5676691729323309,0.5807692307692308
49,0.3,none,L0,0.45808383233532934,0.526,0.526,0.5582329317269076,0.5225563909774437,0.5398058252427185
49,0.3,depolarizing,L1,0.45808383233532934,0.528,0.528,0.5590551181102362,0.5338345864661654,0.5461538461538461
49,0.3,depolarizing,L2,0.4491017964071856,0.538,0.538,0.5686274509803921,0.5451127819548872,0.5566218809980806
49,0.3,depolarizing,L3,0.49700598802395207,0.5,0.5,0.5350877192982456,0.45864661654135336,0.4939271255060729
49,0.3,depolarizing,L4,0.5329341317365269,0.488,0.488,0.5238095238095238,0.41353383458646614,0.46218487394957986
49,0.3,phase_damping,L1,0.4550898203592814,0.53,0.53,0.5617529880478087,0.5300751879699248,0.5454545454545454
49,0.3,phase_damping,L2,0.45808383233532934,0.53,0.53,0.5617529880478087,0.5300751879699248,0.5454545454545454
49,0.3,phase_damping,L3,0.46706586826347307,0.53,0.53,0.5643153526970954,0.5112781954887218,0.5364891518737672
49,0.3,phase_damping,L4,0.4820359281437126,0.516,0.516,0.5517241379310345,0.48120300751879697,0.5140562248995983
49,0.3,readout,L1,0.4550898203592814,0.526,0.526,0.5582329317269076,0.5225563909774437,0.5398058252427185
49,0.3,readout,L2,0.4550898203592814,0.528,0.528,0.56,0.5263157894736842,0.5426356589147286
49,0.3,readout,L3,0.47005988023952094,0.518,0.518,0.5506072874493927,0.5112781954887218,0.530214424951267
49,0.3,readout,L4,0.45808383233532934,0.524,0.524,0.5551181102362205,0.5300751879699248,0.5423076923076923
49,0.3,combined,L2,0.45808383233532934,0.532,0.532,0.5634920634920635,0.5338345864661654,0.5482625482625483
